date,location,customer_count
2023-04-11,Meama Space • City Mall,391
2023-04-11,Meama Space • East Point,82
2023-04-11,Meama Collect • Gori,349
2023-04-11,Meama Collect • Beliashvili,361
2023-04-11,Meama Collect • Abashidze,434
2023-04-11,Meama Collect • Rustavi,290
2023-04-11,Meama Collect • Sheni Saxli Jiqia,182
2023-04-11,Meama Collect • Paliashvili Street,246
2023-04-11,Meama Collect • Abashidze Street,141
2023-04-11,Meama Collect • Kartozia Street,198
2023-04-11,Meama Collect • Bukia Garden,154
2023-04-11,Meama Collect • Batumi,184
2023-04-11,Meama Collect • Digomi,264
2023-04-11,Meama Collect • Lisi,140
2023-04-11,Meama Collect • Turtle Lake,143
2023-04-11,Meama Collect • Dedaena,269
2023-04-12,Meama Space • Tbilisi Mall,398
2023-04-12,Meama Space • City Mall,255
2023-04-12,Meama Space • East Point,323
2023-04-12,Meama Collect • Gori,494
2023-04-12,Meama Collect • Beliashvili,415
2023-04-12,Meama Collect • Abashidze,432
2023-04-12,Meama Collect • Rustavi,56
2023-04-12,Meama Collect • Sheni Saxli Jiqia,173
2023-04-12,Meama Collect • Paliashvili Street,273
2023-04-12,Meama Collect • Abashidze Street,207
2023-04-12,Meama Collect • Kartozia Street,382
2023-04-12,Meama Collect • Bukia Garden,235
2023-04-12,Meama Collect • Batumi,380
2023-04-12,Meama Collect • Digomi,269
2023-04-12,Meama Collect • Lisi,397
2023-04-12,Meama Collect • Turtle Lake,488
2023-04-12,Meama Collect • Dedaena,95
2023-04-13,Meama Space • Tbilisi Mall,124
2023-04-13,Meama Space • City Mall,248
2023-04-13,Meama Space • East Point,420
2023-04-13,Meama Collect • Gori,298
2023-04-13,Meama Collect • Beliashvili,234
2023-04-13,Meama Collect • Abashidze,263
2023-04-13,Meama Collect • Rustavi,408
2023-04-13,Meama Collect • Sheni Saxli Jiqia,484
2023-04-13,Meama Collect • Paliashvili Street,70
2023-04-13,Meama Collect • Abashidze Street,101
2023-04-13,Meama Collect • Kartozia Street,376
2023-04-13,Meama Collect • Bukia Garden,215
2023-04-13,Meama Collect • Batumi,364
2023-04-13,Meama Collect • Digomi,100
2023-04-13,Meama Collect • Lisi,342
2023-04-13,Meama Collect • Turtle Lake,253
2023-04-13,Meama Collect • Dedaena,131
2023-04-14,Meama Space • Tbilisi Mall,138
2023-04-14,Meama Space • City Mall,233
2023-04-14,Meama Space • East Point,76
2023-04-14,Meama Collect • Gori,224
2023-04-14,Meama Collect • Beliashvili,391
2023-04-14,Meama Collect • Abashidze,311
2023-04-14,Meama Collect • Rustavi,58
2023-04-14,Meama Collect • Sheni Saxli Jiqia,398
2023-04-14,Meama Collect • Paliashvili Street,115
2023-04-14,Meama Collect • Abashidze Street,446
2023-04-14,Meama Collect • Kartozia Street,51
2023-04-14,Meama Collect • Bukia Garden,102
2023-04-14,Meama Collect • Batumi,303
2023-04-14,Meama Collect • Digomi,60
2023-04-14,Meama Collect • Lisi,67
2023-04-14,Meama Collect • Turtle Lake,475
2023-04-14,Meama Collect • Dedaena,289
2023-04-15,Meama Space • Tbilisi Mall,143
2023-04-15,Meama Space • City Mall,212
2023-04-15,Meama Space • East Point,479
2023-04-15,Meama Collect • Gori,197
2023-04-15,Meama Collect • Beliashvili,481
2023-04-15,Meama Collect • Abashidze,126
2023-04-15,Meama Collect • Rustavi,373
2023-04-15,Meama Collect • Sheni Saxli Jiqia,408
2023-04-15,Meama Collect • Paliashvili Street,256
2023-04-15,Meama Collect • Abashidze Street,369
2023-04-15,Meama Collect • Kartozia Street,405
2023-04-15,Meama Collect • Bukia Garden,56
2023-04-15,Meama Collect • Batumi,139
2023-04-15,Meama Collect • Digomi,190
2023-04-15,Meama Collect • Lisi,286
2023-04-15,Meama Collect • Turtle Lake,363
2023-04-15,Meama Collect • Dedaena,204
2023-04-16,Meama Space • Tbilisi Mall,303
2023-04-16,Meama Space • City Mall,308
2023-04-16,Meama Space • East Point,282
2023-04-16,Meama Collect • Gori,496
2023-04-16,Meama Collect • Beliashvili,391
2023-04-16,Meama Collect • Abashidze,252
2023-04-16,Meama Collect • Rustavi,463
2023-04-16,Meama Collect • Sheni Saxli Jiqia,238
2023-04-16,Meama Collect • Paliashvili Street,194
2023-04-16,Meama Collect • Abashidze Street,239
2023-04-16,Meama Collect • Kartozia Street,162
2023-04-16,Meama Collect • Bukia Garden,292
2023-04-16,Meama Collect • Batumi,357
2023-04-16,Meama Collect • Digomi,94
2023-04-16,Meama Collect • Lisi,76
2023-04-16,Meama Collect • Turtle Lake,347
2023-04-16,Meama Collect • Dedaena,68
2023-04-17,Meama Space • Tbilisi Mall,291
2023-04-17,Meama Space • City Mall,179
2023-04-17,Meama Space • East Point,332
2023-04-17,Meama Collect • Gori,377
2023-04-17,Meama Collect • Beliashvili,405
2023-04-17,Meama Collect • Abashidze,264
2023-04-17,Meama Collect • Rustavi,467
2023-04-17,Meama Collect • Sheni Saxli Jiqia,478
2023-04-17,Meama Collect • Paliashvili Street,170
2023-04-17,Meama Collect • Abashidze Street,154
2023-04-17,Meama Collect • Kartozia Street,228
2023-04-17,Meama Collect • Bukia Garden,133
2023-04-17,Meama Collect • Batumi,139
2023-04-17,Meama Collect • Digomi,495
2023-04-17,Meama Collect • Lisi,144
2023-04-17,Meama Collect • Turtle Lake,187
2023-04-17,Meama Collect • Dedaena,239
2023-04-18,Meama Space • Tbilisi Mall,56
2023-04-18,Meama Space • City Mall,150
2023-04-18,Meama Space • East Point,113
2023-04-18,Meama Collect • Gori,94
2023-04-18,Meama Collect • Beliashvili,425
2023-04-18,Meama Collect • Abashidze,93
2023-04-18,Meama Collect • Rustavi,60
2023-04-18,Meama Collect • Sheni Saxli Jiqia,392
2023-04-18,Meama Collect • Paliashvili Street,430
2023-04-18,Meama Collect • Abashidze Street,85
2023-04-18,Meama Collect • Kartozia Street,355
2023-04-18,Meama Collect • Bukia Garden,75
2023-04-18,Meama Collect • Batumi,278
2023-04-18,Meama Collect • Digomi,173
2023-04-18,Meama Collect • Lisi,201
2023-04-18,Meama Collect • Turtle Lake,376
2023-04-18,Meama Collect • Dedaena,50
2023-04-19,Meama Space • Tbilisi Mall,386
2023-04-19,Meama Space • City Mall,185
2023-04-19,Meama Space • East Point,418
2023-04-19,Meama Collect • Gori,440
2023-04-19,Meama Collect • Beliashvili,329
2023-04-19,Meama Collect • Abashidze,214
2023-04-19,Meama Collect • Rustavi,335
2023-04-19,Meama Collect • Sheni Saxli Jiqia,116
2023-04-19,Meama Collect • Paliashvili Street,327
2023-04-19,Meama Collect • Abashidze Street,219
2023-04-19,Meama Collect • Kartozia Street,283
2023-04-19,Meama Collect • Bukia Garden,173
2023-04-19,Meama Collect • Batumi,337
2023-04-19,Meama Collect • Digomi,246
2023-04-19,Meama Collect • Lisi,466
2023-04-19,Meama Collect • Turtle Lake,163
2023-04-19,Meama Collect • Dedaena,212
2023-04-20,Meama Space • Tbilisi Mall,160
2023-04-20,Meama Space • City Mall,90
2023-04-20,Meama Space • East Point,469
2023-04-20,Meama Collect • Gori,467
2023-04-20,Meama Collect • Beliashvili,201
2023-04-20,Meama Collect • Abashidze,153
2023-04-20,Meama Collect • Rustavi,247
2023-04-20,Meama Collect • Sheni Saxli Jiqia,356
2023-04-20,Meama Collect • Paliashvili Street,269
2023-04-20,Meama Collect • Abashidze Street,142
2023-04-20,Meama Collect • Kartozia Street,436
2023-04-20,Meama Collect • Bukia Garden,338
2023-04-20,Meama Collect • Batumi,272
2023-04-20,Meama Collect • Digomi,286
2023-04-20,Meama Collect • Lisi,383
2023-04-20,Meama Collect • Turtle Lake,90
2023-04-20,Meama Collect • Dedaena,135
2023-04-21,Meama Space • Tbilisi Mall,127
2023-04-21,Meama Space • City Mall,317
2023-04-21,Meama Space • East Point,86
2023-04-21,Meama Collect • Gori,323
2023-04-21,Meama Collect • Beliashvili,336
2023-04-21,Meama Collect • Abashidze,77
2023-04-21,Meama Collect • Rustavi,72
2023-04-21,Meama Collect • Sheni Saxli Jiqia,243
2023-04-21,Meama Collect • Paliashvili Street,226
2023-04-21,Meama Collect • Abashidze Street,380
2023-04-21,Meama Collect • Kartozia Street,84
2023-04-21,Meama Collect • Bukia Garden,409
2023-04-21,Meama Collect • Batumi,462
2023-04-21,Meama Collect • Digomi,324
2023-04-21,Meama Collect • Lisi,465
2023-04-21,Meama Collect • Turtle Lake,481
2023-04-21,Meama Collect • Dedaena,374
2023-04-22,Meama Space • Tbilisi Mall,62
2023-04-22,Meama Space • City Mall,311
2023-04-22,Meama Space • East Point,382
2023-04-22,Meama Collect • Gori,356
2023-04-22,Meama Collect • Beliashvili,177
2023-04-22,Meama Collect • Abashidze,258
2023-04-22,Meama Collect • Rustavi,202
2023-04-22,Meama Collect • Sheni Saxli Jiqia,150
2023-04-22,Meama Collect • Paliashvili Street,252
2023-04-22,Meama Collect • Abashidze Street,85
2023-04-22,Meama Collect • Kartozia Street,124
2023-04-22,Meama Collect • Bukia Garden,476
2023-04-22,Meama Collect • Batumi,362
2023-04-22,Meama Collect • Digomi,239
2023-04-22,Meama Collect • Lisi,332
2023-04-22,Meama Collect • Turtle Lake,452
2023-04-22,Meama Collect • Dedaena,454
2023-04-23,Meama Space • Tbilisi Mall,463
2023-04-23,Meama Space • City Mall,471
2023-04-23,Meama Space • East Point,184
2023-04-23,Meama Collect • Gori,214
2023-04-23,Meama Collect • Beliashvili,325
2023-04-23,Meama Collect • Abashidze,251
2023-04-23,Meama Collect • Rustavi,132
2023-04-23,Meama Collect • Sheni Saxli Jiqia,432
2023-04-23,Meama Collect • Paliashvili Street,214
2023-04-23,Meama Collect • Abashidze Street,57
2023-04-23,Meama Collect • Kartozia Street,67
2023-04-23,Meama Collect • Bukia Garden,160
2023-04-23,Meama Collect • Batumi,337
2023-04-23,Meama Collect • Digomi,455
2023-04-23,Meama Collect • Lisi,209
2023-04-23,Meama Collect • Turtle Lake,497
2023-04-23,Meama Collect • Dedaena,366
2023-04-24,Meama Space • Tbilisi Mall,406
2023-04-24,Meama Space • City Mall,211
2023-04-24,Meama Space • East Point,484
2023-04-24,Meama Collect • Gori,323
2023-04-24,Meama Collect • Beliashvili,440
2023-04-24,Meama Collect • Abashidze,296
2023-04-24,Meama Collect • Rustavi,86
2023-04-24,Meama Collect • Sheni Saxli Jiqia,456
2023-04-24,Meama Collect • Paliashvili Street,342
2023-04-24,Meama Collect • Abashidze Street,334
2023-04-24,Meama Collect • Kartozia Street,109
2023-04-24,Meama Collect • Bukia Garden,155
2023-04-24,Meama Collect • Batumi,367
2023-04-24,Meama Collect • Digomi,198
2023-04-24,Meama Collect • Lisi,192
2023-04-24,Meama Collect • Turtle Lake,291
2023-04-24,Meama Collect • Dedaena,481
2023-04-25,Meama Space • Tbilisi Mall,198
2023-04-25,Meama Space • City Mall,321
2023-04-25,Meama Space • East Point,470
2023-04-25,Meama Collect • Gori,122
2023-04-25,Meama Collect • Beliashvili,119
2023-04-25,Meama Collect • Abashidze,470
2023-04-25,Meama Collect • Rustavi,222
2023-04-25,Meama Collect • Sheni Saxli Jiqia,285
2023-04-25,Meama Collect • Paliashvili Street,413
2023-04-25,Meama Collect • Abashidze Street,482
2023-04-25,Meama Collect • Kartozia Street,289
2023-04-25,Meama Collect • Bukia Garden,416
2023-04-25,Meama Collect • Batumi,499
2023-04-25,Meama Collect • Digomi,191
2023-04-25,Meama Collect • Lisi,496
2023-04-25,Meama Collect • Turtle Lake,272
2023-04-25,Meama Collect • Dedaena,303
2023-04-26,Meama Space • Tbilisi Mall,394
2023-04-26,Meama Space • City Mall,384
2023-04-26,Meama Space • East Point,204
2023-04-26,Meama Collect • Gori,431
2023-04-26,Meama Collect • Beliashvili,262
2023-04-26,Meama Collect • Abashidze,474
2023-04-26,Meama Collect • Rustavi,280
2023-04-26,Meama Collect • Sheni Saxli Jiqia,422
2023-04-26,Meama Collect • Paliashvili Street,149
2023-04-26,Meama Collect • Abashidze Street,303
2023-04-26,Meama Collect • Kartozia Street,265
2023-04-26,Meama Collect • Bukia Garden,447
2023-04-26,Meama Collect • Batumi,95
2023-04-26,Meama Collect • Digomi,74
2023-04-26,Meama Collect • Lisi,461
2023-04-26,Meama Collect • Turtle Lake,395
2023-04-26,Meama Collect • Dedaena,122
2023-04-27,Meama Space • Tbilisi Mall,144
2023-04-27,Meama Space • City Mall,362
2023-04-27,Meama Space • East Point,387
2023-04-27,Meama Collect • Gori,116
2023-04-27,Meama Collect • Beliashvili,489
2023-04-27,Meama Collect • Abashidze,139
2023-04-27,Meama Collect • Rustavi,145
2023-04-27,Meama Collect • Sheni Saxli Jiqia,109
2023-04-27,Meama Collect • Paliashvili Street,415
2023-04-27,Meama Collect • Abashidze Street,204
2023-04-27,Meama Collect • Kartozia Street,496
2023-04-27,Meama Collect • Bukia Garden,174
2023-04-27,Meama Collect • Batumi,53
2023-04-27,Meama Collect • Digomi,68
2023-04-27,Meama Collect • Lisi,285
2023-04-27,Meama Collect • Turtle Lake,499
2023-04-27,Meama Collect • Dedaena,226
2023-04-28,Meama Space • Tbilisi Mall,287
2023-04-28,Meama Space • City Mall,262
2023-04-28,Meama Space • East Point,332
2023-04-28,Meama Collect • Gori,72
2023-04-28,Meama Collect • Beliashvili,54
2023-04-28,Meama Collect • Abashidze,324
2023-04-28,Meama Collect • Rustavi,225
2023-04-28,Meama Collect • Sheni Saxli Jiqia,129
2023-04-28,Meama Collect • Paliashvili Street,172
2023-04-28,Meama Collect • Abashidze Street,499
2023-04-28,Meama Collect • Kartozia Street,290
2023-04-28,Meama Collect • Bukia Garden,435
2023-04-28,Meama Collect • Batumi,274
2023-04-28,Meama Collect • Digomi,384
2023-04-28,Meama Collect • Lisi,449
2023-04-28,Meama Collect • Turtle Lake,489
2023-04-28,Meama Collect • Dedaena,377
2023-04-29,Meama Space • Tbilisi Mall,235
2023-04-29,Meama Space • City Mall,119
2023-04-29,Meama Space • East Point,70
2023-04-29,Meama Collect • Gori,413
2023-04-29,Meama Collect • Beliashvili,412
2023-04-29,Meama Collect • Abashidze,196
2023-04-29,Meama Collect • Rustavi,167
2023-04-29,Meama Collect • Sheni Saxli Jiqia,270
2023-04-29,Meama Collect • Paliashvili Street,329
2023-04-29,Meama Collect • Abashidze Street,467
2023-04-29,Meama Collect • Kartozia Street,59
2023-04-29,Meama Collect • Bukia Garden,359
2023-04-29,Meama Collect • Batumi,165
2023-04-29,Meama Collect • Digomi,314
2023-04-29,Meama Collect • Lisi,86
2023-04-29,Meama Collect • Turtle Lake,426
2023-04-29,Meama Collect • Dedaena,284
2023-04-30,Meama Space • Tbilisi Mall,372
2023-04-30,Meama Space • City Mall,161
2023-04-30,Meama Space • East Point,201
2023-04-30,Meama Collect • Gori,368
2023-04-30,Meama Collect • Beliashvili,354
2023-04-30,Meama Collect • Abashidze,350
2023-04-30,Meama Collect • Rustavi,303
2023-04-30,Meama Collect • Sheni Saxli Jiqia,150
2023-04-30,Meama Collect • Paliashvili Street,453
2023-04-30,Meama Collect • Abashidze Street,488
2023-04-30,Meama Collect • Kartozia Street,72
2023-04-30,Meama Collect • Bukia Garden,266
2023-04-30,Meama Collect • Batumi,380
2023-04-30,Meama Collect • Digomi,493
2023-04-30,Meama Collect • Lisi,53
2023-04-30,Meama Collect • Turtle Lake,236
2023-04-30,Meama Collect • Dedaena,170
2023-05-01,Meama Space • Tbilisi Mall,67
2023-05-01,Meama Space • City Mall,259
2023-05-01,Meama Space • East Point,420
2023-05-01,Meama Collect • Gori,467
2023-05-01,Meama Collect • Beliashvili,292
2023-05-01,Meama Collect • Abashidze,60
2023-05-01,Meama Collect • Rustavi,123
2023-05-01,Meama Collect • Sheni Saxli Jiqia,453
2023-05-01,Meama Collect • Paliashvili Street,272
2023-05-01,Meama Collect • Abashidze Street,473
2023-05-01,Meama Collect • Kartozia Street,481
2023-05-01,Meama Collect • Bukia Garden,387
2023-05-01,Meama Collect • Batumi,77
2023-05-01,Meama Collect • Digomi,443
2023-05-01,Meama Collect • Lisi,101
2023-05-01,Meama Collect • Turtle Lake,494
2023-05-01,Meama Collect • Dedaena,72
2023-05-02,Meama Space • Tbilisi Mall,478
2023-05-02,Meama Space • City Mall,305
2023-05-02,Meama Space • East Point,455
2023-05-02,Meama Collect • Gori,131
2023-05-02,Meama Collect • Beliashvili,163
2023-05-02,Meama Collect • Abashidze,126
2023-05-02,Meama Collect • Rustavi,109
2023-05-02,Meama Collect • Sheni Saxli Jiqia,177
2023-05-02,Meama Collect • Paliashvili Street,347
2023-05-02,Meama Collect • Abashidze Street,381
2023-05-02,Meama Collect • Kartozia Street,164
2023-05-02,Meama Collect • Bukia Garden,496
2023-05-02,Meama Collect • Batumi,498
2023-05-02,Meama Collect • Digomi,446
2023-05-02,Meama Collect • Lisi,96
2023-05-02,Meama Collect • Turtle Lake,219
2023-05-02,Meama Collect • Dedaena,229
2023-05-03,Meama Space • Tbilisi Mall,73
2023-05-03,Meama Space • City Mall,324
2023-05-03,Meama Space • East Point,354
2023-05-03,Meama Collect • Gori,410
2023-05-03,Meama Collect • Beliashvili,461
2023-05-03,Meama Collect • Abashidze,212
2023-05-03,Meama Collect • Rustavi,469
2023-05-03,Meama Collect • Sheni Saxli Jiqia,362
2023-05-03,Meama Collect • Paliashvili Street,468
2023-05-03,Meama Collect • Abashidze Street,224
2023-05-03,Meama Collect • Kartozia Street,66
2023-05-03,Meama Collect • Bukia Garden,149
2023-05-03,Meama Collect • Batumi,442
2023-05-03,Meama Collect • Digomi,410
2023-05-03,Meama Collect • Lisi,64
2023-05-03,Meama Collect • Turtle Lake,268
2023-05-03,Meama Collect • Dedaena,352
2023-05-04,Meama Space • Tbilisi Mall,208
2023-05-04,Meama Space • City Mall,130
2023-05-04,Meama Space • East Point,143
2023-05-04,Meama Collect • Gori,115
2023-05-04,Meama Collect • Beliashvili,114
2023-05-04,Meama Collect • Abashidze,117
2023-05-04,Meama Collect • Rustavi,298
2023-05-04,Meama Collect • Sheni Saxli Jiqia,288
2023-05-04,Meama Collect • Paliashvili Street,63
2023-05-04,Meama Collect • Abashidze Street,432
2023-05-04,Meama Collect • Kartozia Street,438
2023-05-04,Meama Collect • Bukia Garden,349
2023-05-04,Meama Collect • Batumi,103
2023-05-04,Meama Collect • Digomi,258
2023-05-04,Meama Collect • Lisi,171
2023-05-04,Meama Collect • Turtle Lake,163
2023-05-04,Meama Collect • Dedaena,242
2023-05-05,Meama Space • Tbilisi Mall,469
2023-05-05,Meama Space • City Mall,267
2023-05-05,Meama Space • East Point,449
2023-05-05,Meama Collect • Gori,308
2023-05-05,Meama Collect • Beliashvili,314
2023-05-05,Meama Collect • Abashidze,422
2023-05-05,Meama Collect • Rustavi,109
2023-05-05,Meama Collect • Sheni Saxli Jiqia,126
